ANNO,AteneoCOD,AteneoNOME,AteneoREGIONE,COD_FoET2013,DESC_FoET2013,Genere,DOTTORI
2023,08301,Messina - Universita' degli studi,Sicilia,07,"Engineering, manufacturing and construction",M,6
2023,08301,Messina - Universita' degli studi,Sicilia,08,"Agriculture, forestry, fisheries and veterinary",F,2
2023,08301,Messina - Universita' degli studi,Sicilia,08,"Agriculture, forestry, fisheries and veterinary",M,2
2023,08301,Messina - Universita' degli studi,Sicilia,09,Health and welfare,F,1
2023,08301,Messina - Universita' degli studi,Sicilia,09,Health and welfare,M,2
2023,08201,Palermo - Universita' degli studi,Sicilia,01,Education,F,1
2023,08201,Palermo - Universita' degli studi,Sicilia,02,Arts and humanities,F,3
2023,08201,Palermo - Universita' degli studi,Sicilia,02,Arts and humanities,M,6
2023,08201,Palermo - Universita' degli studi,Sicilia,03,"Social sciences, journalism and information",F,5
2023,08201,Palermo - Universita' degli studi,Sicilia,03,"Social sciences, journalism and information",M,1
2023,08201,Palermo - Universita' degli studi,Sicilia,04,"Business, administration and law",F,6
2023,08201,Palermo - Universita' degli studi,Sicilia,04,"Business, administration and law",M,8
2023,08201,Palermo - Universita' degli studi,Sicilia,05,"Natural sciences, mathematics and statistics",F,31
2023,08201,Palermo - Universita' degli studi,Sicilia,05,"Natural sciences, mathematics and statistics",M,27
2023,08201,Palermo - Universita' degli studi,Sicilia,06,Information and Communication Technologies (ICTs),M,3
2023,08201,Palermo - Universita' degli studi,Sicilia,07,"Engineering, manufacturing and construction",F,18
2023,08201,Palermo - Universita' degli studi,Sicilia,07,"Engineering, manufacturing and construction",M,24
2023,08201,Palermo - Universita' degli studi,Sicilia,08,"Agriculture, forestry, fisheries and veterinary",F,3
2023,08201,Palermo - Universita' degli studi,Sicilia,08,"Agriculture, forestry, fisheries and veterinary",M,7
2023,08201,Palermo - Universita' degli studi,Sicilia,09,Health and welfare,F,13
2023,08201,Palermo - Universita' degli studi,Sicilia,09,Health and welfare,M,5
2023,08003,Reggio Calabria - Universita' per Stranieri,Calabria,04,"Business, administration and law",M,1
2023,08001,Reggio Calabria - Universita' degli studi Mediterranea,Calabria,04,"Business, administration and law",F,4
2023,08001,Reggio Calabria - Universita' degli studi Mediterranea,Calabria,04,"Business, administration and law",M,3
2023,08001,Reggio Calabria - Universita' degli studi Mediterranea,Calabria,05,"Natural sciences, mathematics and statistics",F,1
2023,08001,Reggio Calabria - Universita' degli studi Mediterranea,Calabria,07,"Engineering, manufacturing and construction",F,10
2023,08001,Reggio Calabria - Universita' degli studi Mediterranea,Calabria,07,"Engineering, manufacturing and construction",M,8
2023,08001,Reggio Calabria - Universita' degli studi Mediterranea,Calabria,08,"Agriculture, forestry, fisheries and veterinary",M,6
2023,07901,"Catanzaro - Universita' degli studi ""Magna Grecia""",Calabria,09,Health and welfare,M,2
2023,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,01,Education,F,1
2023,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,02,Arts and humanities,F,5
2023,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,02,Arts and humanities,M,4
2023,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,03,"Social sciences, journalism and information",F,4
2023,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,03,"Social sciences, journalism and information",M,4
2023,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,04,"Business, administration and law",F,2
2023,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,04,"Business, administration and law",M,3
2023,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,05,"Natural sciences, mathematics and statistics",F,12
2023,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,05,"Natural sciences, mathematics and statistics",M,24
2023,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,06,Information and Communication Technologies (ICTs),F,1
2023,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,06,Information and Communication Technologies (ICTs),M,3
2023,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,07,"Engineering, manufacturing and construction",F,7
2023,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,07,"Engineering, manufacturing and construction",M,21
2023,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,09,Health and welfare,F,5
2023,07601,Potenza - Universita' degli studi della Basilicata,Basilicata,02,Arts and humanities,F,1
2023,07601,Potenza - Universita' degli studi della Basilicata,Basilicata,02,Arts and humanities,M,4
2023,07601,Potenza - Universita' degli studi della Basilicata,Basilicata,03,"Social sciences, journalism and information",F,1
2023,07601,Potenza - Universita' degli studi della Basilicata,Basilicata,05,"Natural sciences, mathematics and statistics",F,9
2023,07601,Potenza - Universita' degli studi della Basilicata,Basilicata,05,"Natural sciences, mathematics and statistics",M,5
2023,07601,Potenza - Universita' degli studi della Basilicata,Basilicata,07,"Engineering, manufacturing and construction",F,3
2023,07601,Potenza - Universita' degli studi della Basilicata,Basilicata,07,"Engineering, manufacturing and construction",M,9
2023,07601,Potenza - Universita' degli studi della Basilicata,Basilicata,08,"Agriculture, forestry, fisheries and veterinary",F,5
2023,07601,Potenza - Universita' degli studi della Basilicata,Basilicata,08,"Agriculture, forestry, fisheries and veterinary",M,4
2023,07501,Lecce - Universita' del Salento,Puglia,01,Education,F,1
2023,07501,Lecce - Universita' del Salento,Puglia,02,Arts and humanities,F,6
2023,07501,Lecce - Universita' del Salento,Puglia,02,Arts and humanities,M,3
2023,07501,Lecce - Universita' del Salento,Puglia,03,"Social sciences, journalism and information",F,3
2023,07501,Lecce - Universita' del Salento,Puglia,04,"Business, administration and law",M,3
2023,07501,Lecce - Universita' del Salento,Puglia,05,"Natural sciences, mathematics and statistics",F,13
2023,07501,Lecce - Universita' del Salento,Puglia,05,"Natural sciences, mathematics and statistics",M,19
2023,07501,Lecce - Universita' del Salento,Puglia,07,"Engineering, manufacturing and construction",F,4
2023,07501,Lecce - Universita' del Salento,Puglia,07,"Engineering, manufacturing and construction",M,8
2023,07501,Lecce - Universita' del Salento,Puglia,08,"Agriculture, forestry, fisheries and veterinary",M,1
2023,07203,"Casamassima - Libera Universita' Mediterranea ""Giuseppe Degennaro""",Puglia,03,"Social sciences, journalism and information",M,1
2023,07203,"Casamassima - Libera Universita' Mediterranea ""Giuseppe Degennaro""",Puglia,04,"Business, administration and law",F,4
2023,07203,"Casamassima - Libera Universita' Mediterranea ""Giuseppe Degennaro""",Puglia,04,"Business, administration and law",M,2
2023,07202,Bari - Politecnico,Puglia,05,"Natural sciences, mathematics and statistics",F,1
2023,07202,Bari - Politecnico,Puglia,05,"Natural sciences, mathematics and statistics",M,2
2023,07202,Bari - Politecnico,Puglia,07,"Engineering, manufacturing and construction",F,12
2023,07202,Bari - Politecnico,Puglia,07,"Engineering, manufacturing and construction",M,42
2023,07201,Bari - Universita' degli studi,Puglia,01,Education,F,3
2023,07201,Bari - Universita' degli studi,Puglia,01,Education,M,1
2023,07201,Bari - Universita' degli studi,Puglia,02,Arts and humanities,F,1
2023,07201,Bari - Universita' degli studi,Puglia,02,Arts and humanities,M,4
2023,07201,Bari - Universita' degli studi,Puglia,03,"Social sciences, journalism and information",F,4
2023,07201,Bari - Universita' degli studi,Puglia,03,"Social sciences, journalism and information",M,4
2023,07201,Bari - Universita' degli studi,Puglia,04,"Business, administration and law",F,16
2023,07201,Bari - Universita' degli studi,Puglia,04,"Business, administration and law",M,13
2023,07201,Bari - Universita' degli studi,Puglia,05,"Natural sciences, mathematics and statistics",F,29
2023,07201,Bari - Universita' degli studi,Puglia,05,"Natural sciences, mathematics and statistics",M,25
2023,07201,Bari - Universita' degli studi,Puglia,06,Information and Communication Technologies (ICTs),F,1
2023,07201,Bari - Universita' degli studi,Puglia,06,Information and Communication Technologies (ICTs),M,1
2023,07201,Bari - Universita' degli studi,Puglia,08,"Agriculture, forestry, fisheries and veterinary",F,6
2023,07201,Bari - Universita' degli studi,Puglia,08,"Agriculture, forestry, fisheries and veterinary",M,7
2023,07201,Bari - Universita' degli studi,Puglia,09,Health and welfare,F,6
2023,07201,Bari - Universita' degli studi,Puglia,09,Health and welfare,M,4
2023,07001,Campobasso - Universita' degli studi del Molise,Molise,01,Education,F,1
2023,07001,Campobasso - Universita' degli studi del Molise,Molise,01,Education,M,1
2023,07001,Campobasso - Universita' degli studi del Molise,Molise,02,Arts and humanities,F,2
2023,07001,Campobasso - Universita' degli studi del Molise,Molise,02,Arts and humanities,M,1
2023,07001,Campobasso - Universita' degli studi del Molise,Molise,03,"Social sciences, journalism and information",M,1
2023,07001,Campobasso - Universita' degli studi del Molise,Molise,04,"Business, administration and law",F,2
2023,07001,Campobasso - Universita' degli studi del Molise,Molise,04,"Business, administration and law",M,1
2023,07001,Campobasso - Universita' degli studi del Molise,Molise,05,"Natural sciences, mathematics and statistics",F,4
2023,07001,Campobasso - Universita' degli studi del Molise,Molise,05,"Natural sciences, mathematics and statistics",M,5
2023,07001,Campobasso - Universita' degli studi del Molise,Molise,07,"Engineering, manufacturing and construction",F,1
2023,07001,Campobasso - Universita' degli studi del Molise,Molise,07,"Engineering, manufacturing and construction",M,3
2023,07001,Campobasso - Universita' degli studi del Molise,Molise,08,"Agriculture, forestry, fisheries and veterinary",F,4
2023,07001,Campobasso - Universita' degli studi del Molise,Molise,08,"Agriculture, forestry, fisheries and veterinary",M,6
2023,07001,Campobasso - Universita' degli studi del Molise,Molise,09,Health and welfare,F,2
2023,07001,Campobasso - Universita' degli studi del Molise,Molise,09,Health and welfare,M,4
2023,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,01,Education,F,2
2023,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,01,Education,M,2
2023,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,02,Arts and humanities,F,9
2023,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,02,Arts and humanities,M,1
2023,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,03,"Social sciences, journalism and information",F,4
2023,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,03,"Social sciences, journalism and information",M,2
2023,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,04,"Business, administration and law",F,9
2023,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,04,"Business, administration and law",M,14
2023,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,05,"Natural sciences, mathematics and statistics",F,14
2023,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,05,"Natural sciences, mathematics and statistics",M,12
2023,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,07,"Engineering, manufacturing and construction",F,4
2023,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,07,"Engineering, manufacturing and construction",M,3
2023,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,09,Health and welfare,F,8
2023,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,09,Health and welfare,M,6
2023,06701,Teramo - Universita' degli studi,Abruzzo,02,Arts and humanities,F,2
2023,06701,Teramo - Universita' degli studi,Abruzzo,02,Arts and humanities,M,4
2023,06701,Teramo - Universita' degli studi,Abruzzo,03,"Social sciences, journalism and information",F,2
2023,06701,Teramo - Universita' degli studi,Abruzzo,04,"Business, administration and law",F,5
2023,06701,Teramo - Universita' degli studi,Abruzzo,04,"Business, administration and law",M,5
2023,06701,Teramo - Universita' degli studi,Abruzzo,05,"Natural sciences, mathematics and statistics",F,8
2023,06701,Teramo - Universita' degli studi,Abruzzo,05,"Natural sciences, mathematics and statistics",M,3
2023,06701,Teramo - Universita' degli studi,Abruzzo,08,"Agriculture, forestry, fisheries and veterinary",F,17
2023,06701,Teramo - Universita' degli studi,Abruzzo,08,"Agriculture, forestry, fisheries and veterinary",M,4
2023,06701,Teramo - Universita' degli studi,Abruzzo,09,Health and welfare,F,2
2023,06603,L'Aquila - Gran Sasso Science Institute,Abruzzo,03,"Social sciences, journalism and information",M,2
2023,06603,L'Aquila - Gran Sasso Science Institute,Abruzzo,04,"Business, administration and law",F,1
2023,06603,L'Aquila - Gran Sasso Science Institute,Abruzzo,04,"Business, administration and law",M,2
2023,06603,L'Aquila - Gran Sasso Science Institute,Abruzzo,05,"Natural sciences, mathematics and statistics",F,3
2023,06603,L'Aquila - Gran Sasso Science Institute,Abruzzo,05,"Natural sciences, mathematics and statistics",M,9
2023,06603,L'Aquila - Gran Sasso Science Institute,Abruzzo,06,Information and Communication Technologies (ICTs),F,1
2023,06603,L'Aquila - Gran Sasso Science Institute,Abruzzo,06,Information and Communication Technologies (ICTs),M,5
2023,06601,L'Aquila - Universita' degli studi,Abruzzo,02,Arts and humanities,F,2
2023,06601,L'Aquila - Universita' degli studi,Abruzzo,02,Arts and humanities,M,2
2023,06601,L'Aquila - Universita' degli studi,Abruzzo,03,"Social sciences, journalism and information",M,2
2023,06601,L'Aquila - Universita' degli studi,Abruzzo,04,"Business, administration and law",F,1
2023,06601,L'Aquila - Universita' degli studi,Abruzzo,04,"Business, administration and law",M,2
2023,06601,L'Aquila - Universita' degli studi,Abruzzo,05,"Natural sciences, mathematics and statistics",F,11
2023,06601,L'Aquila - Universita' degli studi,Abruzzo,05,"Natural sciences, mathematics and statistics",M,8
2023,06601,L'Aquila - Universita' degli studi,Abruzzo,06,Information and Communication Technologies (ICTs),F,3
2023,06601,L'Aquila - Universita' degli studi,Abruzzo,06,Information and Communication Technologies (ICTs),M,7
2023,06601,L'Aquila - Universita' degli studi,Abruzzo,07,"Engineering, manufacturing and construction",F,11
2023,06601,L'Aquila - Universita' degli studi,Abruzzo,07,"Engineering, manufacturing and construction",M,10
2023,06601,L'Aquila - Universita' degli studi,Abruzzo,08,"Agriculture, forestry, fisheries and veterinary",M,1
2023,06601,L'Aquila - Universita' degli studi,Abruzzo,09,Health and welfare,F,9
2023,06601,L'Aquila - Universita' degli studi,Abruzzo,09,Health and welfare,M,6
2023,06501,Salerno - Universita' degli studi,Campania,01,Education,F,1
2023,06501,Salerno - Universita' degli studi,Campania,02,Arts and humanities,F,10
2023,06501,Salerno - Universita' degli studi,Campania,02,Arts and humanities,M,10
2023,06501,Salerno - Universita' degli studi,Campania,03,"Social sciences, journalism and information",F,6
2023,06501,Salerno - Universita' degli studi,Campania,03,"Social sciences, journalism and information",M,5
2023,06501,Salerno - Universita' degli studi,Campania,04,"Business, administration and law",F,10
2023,06501,Salerno - Universita' degli studi,Campania,04,"Business, administration and law",M,9
2023,06501,Salerno - Universita' degli studi,Campania,05,"Natural sciences, mathematics and statistics",F,21
2023,06501,Salerno - Universita' degli studi,Campania,05,"Natural sciences, mathematics and statistics",M,21
2023,06501,Salerno - Universita' degli studi,Campania,06,Information and Communication Technologies (ICTs),F,5
2023,06501,Salerno - Universita' degli studi,Campania,06,Information and Communication Technologies (ICTs),M,7
2023,06501,Salerno - Universita' degli studi,Campania,07,"Engineering, manufacturing and construction",F,14
2023,06501,Salerno - Universita' degli studi,Campania,07,"Engineering, manufacturing and construction",M,16
2023,06501,Salerno - Universita' degli studi,Campania,08,"Agriculture, forestry, fisheries and veterinary",F,1
2023,06501,Salerno - Universita' degli studi,Campania,09,Health and welfare,F,4
2023,06501,Salerno - Universita' degli studi,Campania,09,Health and welfare,M,5
2023,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,02,Arts and humanities,F,7
2023,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,02,Arts and humanities,M,4
2023,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,03,"Social sciences, journalism and information",F,5
2023,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,03,"Social sciences, journalism and information",M,2
2023,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,04,"Business, administration and law",F,22
2023,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,04,"Business, administration and law",M,6
2023,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,05,"Natural sciences, mathematics and statistics",F,40
2023,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,05,"Natural sciences, mathematics and statistics",M,17
2023,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,06,Information and Communication Technologies (ICTs),F,1
2023,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,07,"Engineering, manufacturing and construction",F,11
2023,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,07,"Engineering, manufacturing and construction",M,23
2023,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,08,"Agriculture, forestry, fisheries and veterinary",F,1
2023,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,09,Health and welfare,F,32
2023,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,09,Health and welfare,M,17
2023,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,01,Education,F,1
2023,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,02,Arts and humanities,M,1
2023,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,04,"Business, administration and law",F,1
2023,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,04,"Business, administration and law",M,1
2023,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,02,Arts and humanities,F,19
2023,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,02,Arts and humanities,M,12
2023,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,02,Arts and humanities,F,4
2023,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,02,Arts and humanities,M,1
2023,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,03,"Social sciences, journalism and information",F,2
2023,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,03,"Social sciences, journalism and information",M,6
2023,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,04,"Business, administration and law",F,6
2023,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,04,"Business, administration and law",M,11
2023,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,05,"Natural sciences, mathematics and statistics",F,4
2023,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,05,"Natural sciences, mathematics and statistics",M,4
2023,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,07,"Engineering, manufacturing and construction",F,1
2023,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,07,"Engineering, manufacturing and construction",M,10
2023,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,01,Education,M,1
2023,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,02,Arts and humanities,F,8
2023,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,02,Arts and humanities,M,9
2023,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,03,"Social sciences, journalism and information",F,9
2023,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,03,"Social sciences, journalism and information",M,4
2023,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,04,"Business, administration and law",F,10
2023,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,04,"Business, administration and law",M,4
2023,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,05,"Natural sciences, mathematics and statistics",F,59
2023,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,05,"Natural sciences, mathematics and statistics",M,37
2023,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,06,Information and Communication Technologies (ICTs),M,3
2023,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,07,"Engineering, manufacturing and construction",F,42
2023,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,07,"Engineering, manufacturing and construction",M,60
2023,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,08,"Agriculture, forestry, fisheries and veterinary",F,19
2023,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,08,"Agriculture, forestry, fisheries and veterinary",M,18
2023,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,09,Health and welfare,F,33
2023,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,09,Health and welfare,M,14
2023,06201,Benevento - Universita' degli studi del Sannio,Campania,04,"Business, administration and law",F,5
2023,06201,Benevento - Universita' degli studi del Sannio,Campania,04,"Business, administration and law",M,3
2023,06201,Benevento - Universita' degli studi del Sannio,Campania,05,"Natural sciences, mathematics and statistics",F,6
2023,06201,Benevento - Universita' degli studi del Sannio,Campania,05,"Natural sciences, mathematics and statistics",M,2
2023,06201,Benevento - Universita' degli studi del Sannio,Campania,07,"Engineering, manufacturing and construction",F,7
2023,06201,Benevento - Universita' degli studi del Sannio,Campania,07,"Engineering, manufacturing and construction",M,10
2023,06201,Benevento - Universita' degli studi del Sannio,Campania,09,Health and welfare,F,1
2023,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,02,Arts and humanities,F,5
2023,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,02,Arts and humanities,M,1
2023,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,03,"Social sciences, journalism and information",F,2
2023,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,04,"Business, administration and law",F,3
2023,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,04,"Business, administration and law",M,3
2023,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,05,"Natural sciences, mathematics and statistics",F,2
2023,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,07,"Engineering, manufacturing and construction",F,3
2023,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,07,"Engineering, manufacturing and construction",M,8
2023,05813,"Roma - Universita' telematica internazionale ""UNINETTUNO""",Lazio,01,Education,F,1
2023,05813,"Roma - Universita' telematica internazionale ""UNINETTUNO""",Lazio,03,"Social sciences, journalism and information",F,1
2023,05812,Roma - Universita' Europea,Lazio,02,Arts and humanities,F,1
2023,05812,Roma - Universita' Europea,Lazio,02,Arts and humanities,M,1
2023,05812,Roma - Universita' Europea,Lazio,03,"Social sciences, journalism and information",F,3
2023,05812,Roma - Universita' Europea,Lazio,03,"Social sciences, journalism and information",M,1
2023,05812,Roma - Universita' Europea,Lazio,04,"Business, administration and law",F,3
2023,05812,Roma - Universita' Europea,Lazio,04,"Business, administration and law",M,5
2023,05810,"Roma - Universita' telematica ""Guglielmo Marconi""",Lazio,02,Arts and humanities,F,1
2023,05810,"Roma - Universita' telematica ""Guglielmo Marconi""",Lazio,02,Arts and humanities,M,2
2023,05810,"Roma - Universita' telematica ""Guglielmo Marconi""",Lazio,03,"Social sciences, journalism and information",F,2
2023,05810,"Roma - Universita' telematica ""Guglielmo Marconi""",Lazio,03,"Social sciences, journalism and information",M,1
2023,05810,"Roma - Universita' telematica ""Guglielmo Marconi""",Lazio,04,"Business, administration and law",F,1
2023,05810,"Roma - Universita' telematica ""Guglielmo Marconi""",Lazio,04,"Business, administration and law",M,1
2023,05808,"Roma - Universita' ""Campus Bio-Medico""",Lazio,02,Arts and humanities,F,1
2023,05808,"Roma - Universita' ""Campus Bio-Medico""",Lazio,05,"Natural sciences, mathematics and statistics",F,3
2023,05808,"Roma - Universita' ""Campus Bio-Medico""",Lazio,05,"Natural sciences, mathematics and statistics",M,1
2023,05808,"Roma - Universita' ""Campus Bio-Medico""",Lazio,07,"Engineering, manufacturing and construction",F,4
2023,05808,"Roma - Universita' ""Campus Bio-Medico""",Lazio,07,"Engineering, manufacturing and construction",M,5
2023,05808,"Roma - Universita' ""Campus Bio-Medico""",Lazio,09,Health and welfare,F,8
2023,05808,"Roma - Universita' ""Campus Bio-Medico""",Lazio,09,Health and welfare,M,4
2023,05806,"Roma - Universita' degli studi del ""Foro Italico""",Lazio,05,"Natural sciences, mathematics and statistics",F,1
2023,05806,"Roma - Universita' degli studi del ""Foro Italico""",Lazio,07,"Engineering, manufacturing and construction",M,3
2023,05806,"Roma - Universita' degli studi del ""Foro Italico""",Lazio,09,Health and welfare,F,1
2023,05805,Roma - Luiss Libera Universita' internazionale degli studi sociali Guido Carli,Lazio,02,Arts and humanities,M,1
2023,05805,Roma - Luiss Libera Universita' internazionale degli studi sociali Guido Carli,Lazio,03,"Social sciences, journalism and information",F,1
2023,05805,Roma - Luiss Libera Universita' internazionale degli studi sociali Guido Carli,Lazio,03,"Social sciences, journalism and information",M,8
2023,05805,Roma - Luiss Libera Universita' internazionale degli studi sociali Guido Carli,Lazio,04,"Business, administration and law",F,11
2023,05805,Roma - Luiss Libera Universita' internazionale degli studi sociali Guido Carli,Lazio,04,"Business, administration and law",M,9
2023,05803,Roma - Libera Universita' Maria SS.Assunta (LUMSA),Lazio,01,Education,F,1
2023,05803,Roma - Libera Universita' Maria SS.Assunta (LUMSA),Lazio,02,Arts and humanities,M,1
2023,05803,Roma - Libera Universita' Maria SS.Assunta (LUMSA),Lazio,03,"Social sciences, journalism and information",F,4
2023,05803,Roma - Libera Universita' Maria SS.Assunta (LUMSA),Lazio,03,"Social sciences, journalism and information",M,1
2023,05803,Roma - Libera Universita' Maria SS.Assunta (LUMSA),Lazio,04,"Business, administration and law",F,4
2023,05803,Roma - Libera Universita' Maria SS.Assunta (LUMSA),Lazio,04,"Business, administration and law",M,3
2023,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,01,Education,F,2
2023,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,01,Education,M,1
2023,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,02,Arts and humanities,F,19
2023,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,02,Arts and humanities,M,13
2023,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,03,"Social sciences, journalism and information",F,1
2023,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,03,"Social sciences, journalism and information",M,6
2023,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,04,"Business, administration and law",F,22
2023,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,04,"Business, administration and law",M,13
2023,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,05,"Natural sciences, mathematics and statistics",F,37
2023,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,05,"Natural sciences, mathematics and statistics",M,39
2023,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,07,"Engineering, manufacturing and construction",F,20
2023,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,07,"Engineering, manufacturing and construction",M,27
2023,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,08,"Agriculture, forestry, fisheries and veterinary",F,1
2023,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,09,Health and welfare,F,48
2023,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,09,Health and welfare,M,41
2023,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,02,Arts and humanities,F,57
2023,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,02,Arts and humanities,M,37
2023,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,03,"Social sciences, journalism and information",F,97
2023,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,03,"Social sciences, journalism and information",M,53
2023,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,04,"Business, administration and law",F,31
2023,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,04,"Business, administration and law",M,37
