ANNO,CODICE_ATENEO,NOME_ATENEO,REGIONE,GRADE,GENERE,CLASSE_ETA',N_AcStaff
2015,05202,Siena - Universita' per stranieri,Toscana,D,M,< 35,4
2015,05202,Siena - Universita' per stranieri,Toscana,D,F,>= 55,1
2015,05202,Siena - Universita' per stranieri,Toscana,D,F,35 - 44,3
2015,05202,Siena - Universita' per stranieri,Toscana,D,M,35 - 44,2
2015,05202,Siena - Universita' per stranieri,Toscana,D,F,45 - 54,1
2015,05202,Siena - Universita' per stranieri,Toscana,D,M,45 - 54,1
2015,05401,Perugia - Universita' degli studi,Umbria,A,F,>= 55,34
2015,05401,Perugia - Universita' degli studi,Umbria,A,M,>= 55,154
2015,05401,Perugia - Universita' degli studi,Umbria,A,F,35 - 44,1
2015,05401,Perugia - Universita' degli studi,Umbria,A,M,35 - 44,2
2015,05401,Perugia - Universita' degli studi,Umbria,A,F,45 - 54,9
2015,05401,Perugia - Universita' degli studi,Umbria,A,M,45 - 54,32
2015,05401,Perugia - Universita' degli studi,Umbria,B,M,< 35,1
2015,05401,Perugia - Universita' degli studi,Umbria,B,M,>= 55,75
2015,05401,Perugia - Universita' degli studi,Umbria,B,F,>= 55,58
2015,05401,Perugia - Universita' degli studi,Umbria,B,F,35 - 44,18
2015,05401,Perugia - Universita' degli studi,Umbria,B,M,35 - 44,48
2015,05401,Perugia - Universita' degli studi,Umbria,B,M,45 - 54,117
2015,05401,Perugia - Universita' degli studi,Umbria,B,F,45 - 54,57
2015,05401,Perugia - Universita' degli studi,Umbria,C,F,< 35,16
2015,05401,Perugia - Universita' degli studi,Umbria,C,M,< 35,18
2015,05401,Perugia - Universita' degli studi,Umbria,C,F,>= 55,43
2015,05401,Perugia - Universita' degli studi,Umbria,C,M,>= 55,48
2015,05401,Perugia - Universita' degli studi,Umbria,C,F,35 - 44,112
2015,05401,Perugia - Universita' degli studi,Umbria,C,M,35 - 44,121
2015,05401,Perugia - Universita' degli studi,Umbria,C,F,45 - 54,80
2015,05401,Perugia - Universita' degli studi,Umbria,C,M,45 - 54,71
2015,05401,Perugia - Universita' degli studi,Umbria,D,F,< 35,66
2015,05401,Perugia - Universita' degli studi,Umbria,D,M,< 35,40
2015,05401,Perugia - Universita' degli studi,Umbria,D,F,>= 55,3
2015,05401,Perugia - Universita' degli studi,Umbria,D,M,>= 55,1
2015,05401,Perugia - Universita' degli studi,Umbria,D,F,35 - 44,55
2015,05401,Perugia - Universita' degli studi,Umbria,D,M,35 - 44,35
2015,05401,Perugia - Universita' degli studi,Umbria,D,M,45 - 54,4
2015,05401,Perugia - Universita' degli studi,Umbria,D,F,45 - 54,13
2015,05403,Perugia - Universita' per stranieri,Umbria,A,F,>= 55,6
2015,05403,Perugia - Universita' per stranieri,Umbria,A,M,>= 55,3
2015,05403,Perugia - Universita' per stranieri,Umbria,A,F,45 - 54,1
2015,05403,Perugia - Universita' per stranieri,Umbria,A,M,45 - 54,1
2015,05403,Perugia - Universita' per stranieri,Umbria,B,M,>= 55,7
2015,05403,Perugia - Universita' per stranieri,Umbria,B,F,>= 55,3
2015,05403,Perugia - Universita' per stranieri,Umbria,B,F,35 - 44,1
2015,05403,Perugia - Universita' per stranieri,Umbria,B,M,35 - 44,4
2015,05403,Perugia - Universita' per stranieri,Umbria,B,M,45 - 54,4
2015,05403,Perugia - Universita' per stranieri,Umbria,B,F,45 - 54,6
2015,05403,Perugia - Universita' per stranieri,Umbria,C,M,< 35,1
2015,05403,Perugia - Universita' per stranieri,Umbria,C,F,>= 55,5
2015,05403,Perugia - Universita' per stranieri,Umbria,C,M,>= 55,1
2015,05403,Perugia - Universita' per stranieri,Umbria,C,F,35 - 44,2
2015,05403,Perugia - Universita' per stranieri,Umbria,C,M,35 - 44,4
2015,05403,Perugia - Universita' per stranieri,Umbria,C,F,45 - 54,5
2015,05403,Perugia - Universita' per stranieri,Umbria,C,M,45 - 54,4
2015,05403,Perugia - Universita' per stranieri,Umbria,D,F,< 35,1
2015,05403,Perugia - Universita' per stranieri,Umbria,D,M,< 35,3
2015,05403,Perugia - Universita' per stranieri,Umbria,D,M,35 - 44,1
2015,05403,Perugia - Universita' per stranieri,Umbria,D,F,35 - 44,2
2015,05601,Viterbo - Universita' della Tuscia,Lazio,A,F,>= 55,14
2015,05601,Viterbo - Universita' della Tuscia,Lazio,A,M,>= 55,41
2015,05601,Viterbo - Universita' della Tuscia,Lazio,A,F,35 - 44,1
2015,05601,Viterbo - Universita' della Tuscia,Lazio,A,M,35 - 44,1
2015,05601,Viterbo - Universita' della Tuscia,Lazio,A,F,45 - 54,3
2015,05601,Viterbo - Universita' della Tuscia,Lazio,A,M,45 - 54,19
2015,05601,Viterbo - Universita' della Tuscia,Lazio,B,F,>= 55,24
2015,05601,Viterbo - Universita' della Tuscia,Lazio,B,M,>= 55,34
2015,05601,Viterbo - Universita' della Tuscia,Lazio,B,F,35 - 44,3
2015,05601,Viterbo - Universita' della Tuscia,Lazio,B,M,35 - 44,11
2015,05601,Viterbo - Universita' della Tuscia,Lazio,B,F,45 - 54,17
2015,05601,Viterbo - Universita' della Tuscia,Lazio,B,M,45 - 54,30
2015,05601,Viterbo - Universita' della Tuscia,Lazio,C,F,< 35,3
2015,05601,Viterbo - Universita' della Tuscia,Lazio,C,M,< 35,4
2015,05601,Viterbo - Universita' della Tuscia,Lazio,C,F,>= 55,9
2015,05601,Viterbo - Universita' della Tuscia,Lazio,C,M,>= 55,8
2015,05601,Viterbo - Universita' della Tuscia,Lazio,C,F,35 - 44,16
2015,05601,Viterbo - Universita' della Tuscia,Lazio,C,M,35 - 44,25
2015,05601,Viterbo - Universita' della Tuscia,Lazio,C,F,45 - 54,21
2015,05601,Viterbo - Universita' della Tuscia,Lazio,C,M,45 - 54,14
2015,05601,Viterbo - Universita' della Tuscia,Lazio,D,F,< 35,10
2015,05601,Viterbo - Universita' della Tuscia,Lazio,D,M,< 35,13
2015,05601,Viterbo - Universita' della Tuscia,Lazio,D,F,35 - 44,18
2015,05601,Viterbo - Universita' della Tuscia,Lazio,D,M,35 - 44,18
2015,05601,Viterbo - Universita' della Tuscia,Lazio,D,M,45 - 54,3
2015,05601,Viterbo - Universita' della Tuscia,Lazio,D,F,45 - 54,4
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,A,F,>= 55,164
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,A,M,>= 55,472
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,A,F,35 - 44,1
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,A,M,35 - 44,6
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,A,F,45 - 54,31
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,A,M,45 - 54,87
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,B,F,< 35,1
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,B,M,< 35,3
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,B,F,>= 55,246
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,B,M,>= 55,367
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,B,F,35 - 44,42
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,B,M,35 - 44,98
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,B,F,45 - 54,193
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,B,M,45 - 54,295
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,C,F,< 35,13
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,C,M,< 35,23
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,C,F,>= 55,266
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,C,M,>= 55,338
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,C,F,35 - 44,207
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,C,M,35 - 44,230
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,C,F,45 - 54,249
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,C,M,45 - 54,230
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,D,F,< 35,236
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,D,M,< 35,240
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,D,F,>= 55,9
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,D,M,>= 55,5
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,D,M,35 - 44,192
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,D,F,35 - 44,229
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,D,F,45 - 54,33
2015,05801,"Roma - Universita' degli studi ""La Sapienza""",Lazio,D,M,45 - 54,27
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,A,F,>= 55,57
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,A,M,>= 55,197
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,A,M,35 - 44,4
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,A,F,45 - 54,8
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,A,M,45 - 54,64
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,B,M,>= 55,117
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,B,F,>= 55,62
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,B,F,35 - 44,19
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,B,M,35 - 44,50
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,B,M,45 - 54,117
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,B,F,45 - 54,50
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,C,F,< 35,4
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,C,M,< 35,8
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,C,F,>= 55,65
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,C,M,>= 55,107
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,C,F,35 - 44,82
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,C,M,35 - 44,110
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,C,F,45 - 54,103
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,C,M,45 - 54,114
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,D,F,< 35,91
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,D,M,< 35,72
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,D,F,>= 55,1
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,D,F,35 - 44,71
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,D,M,35 - 44,49
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,D,M,45 - 54,6
2015,05802,"Roma - Universita' degli studi di ""Tor Vergata""",Lazio,D,F,45 - 54,15
2015,05803,Roma - Libera Universita' Maria SS.Assunta (LUMSA),Lazio,A,F,>= 55,10
2015,05803,Roma - Libera Universita' Maria SS.Assunta (LUMSA),Lazio,A,M,>= 55,8
2015,05803,Roma - Libera Universita' Maria SS.Assunta (LUMSA),Lazio,A,M,35 - 44,1
2015,05803,Roma - Libera Universita' Maria SS.Assunta (LUMSA),Lazio,A,F,45 - 54,5
2015,05803,Roma - Libera Universita' Maria SS.Assunta (LUMSA),Lazio,A,M,45 - 54,7
2015,05803,Roma - Libera Universita' Maria SS.Assunta (LUMSA),Lazio,B,M,>= 55,5
2015,05803,Roma - Libera Universita' Maria SS.Assunta (LUMSA),Lazio,B,F,>= 55,3
2015,05803,Roma - Libera Universita' Maria SS.Assunta (LUMSA),Lazio,B,F,35 - 44,5
2015,05803,Roma - Libera Universita' Maria SS.Assunta (LUMSA),Lazio,B,M,35 - 44,7
2015,05803,Roma - Libera Universita' Maria SS.Assunta (LUMSA),Lazio,B,M,45 - 54,12
2015,05803,Roma - Libera Universita' Maria SS.Assunta (LUMSA),Lazio,B,F,45 - 54,8
2015,05803,Roma - Libera Universita' Maria SS.Assunta (LUMSA),Lazio,C,F,< 35,1
2015,05803,Roma - Libera Universita' Maria SS.Assunta (LUMSA),Lazio,C,M,< 35,4
2015,05803,Roma - Libera Universita' Maria SS.Assunta (LUMSA),Lazio,C,F,>= 55,2
2015,05803,Roma - Libera Universita' Maria SS.Assunta (LUMSA),Lazio,C,M,>= 55,1
2015,05803,Roma - Libera Universita' Maria SS.Assunta (LUMSA),Lazio,C,F,35 - 44,7
2015,05803,Roma - Libera Universita' Maria SS.Assunta (LUMSA),Lazio,C,M,35 - 44,7
2015,05803,Roma - Libera Universita' Maria SS.Assunta (LUMSA),Lazio,C,F,45 - 54,2
2015,05803,Roma - Libera Universita' Maria SS.Assunta (LUMSA),Lazio,C,M,45 - 54,3
2015,05803,Roma - Libera Universita' Maria SS.Assunta (LUMSA),Lazio,D,F,< 35,1
2015,05805,Roma - LUISS Libera Universita' internazionale degli studi sociali Guido Carli,Lazio,A,M,>= 55,32
2015,05805,Roma - LUISS Libera Universita' internazionale degli studi sociali Guido Carli,Lazio,A,F,>= 55,6
2015,05805,Roma - LUISS Libera Universita' internazionale degli studi sociali Guido Carli,Lazio,A,M,35 - 44,5
2015,05805,Roma - LUISS Libera Universita' internazionale degli studi sociali Guido Carli,Lazio,A,F,45 - 54,3
2015,05805,Roma - LUISS Libera Universita' internazionale degli studi sociali Guido Carli,Lazio,A,M,45 - 54,17
2015,05805,Roma - LUISS Libera Universita' internazionale degli studi sociali Guido Carli,Lazio,B,M,>= 55,4
2015,05805,Roma - LUISS Libera Universita' internazionale degli studi sociali Guido Carli,Lazio,B,F,35 - 44,1
2015,05805,Roma - LUISS Libera Universita' internazionale degli studi sociali Guido Carli,Lazio,B,M,35 - 44,5
2015,05805,Roma - LUISS Libera Universita' internazionale degli studi sociali Guido Carli,Lazio,B,F,45 - 54,3
2015,05805,Roma - LUISS Libera Universita' internazionale degli studi sociali Guido Carli,Lazio,B,M,45 - 54,3
2015,05805,Roma - LUISS Libera Universita' internazionale degli studi sociali Guido Carli,Lazio,C,F,< 35,5
2015,05805,Roma - LUISS Libera Universita' internazionale degli studi sociali Guido Carli,Lazio,C,M,< 35,3
2015,05805,Roma - LUISS Libera Universita' internazionale degli studi sociali Guido Carli,Lazio,C,F,35 - 44,7
2015,05805,Roma - LUISS Libera Universita' internazionale degli studi sociali Guido Carli,Lazio,C,M,35 - 44,24
2015,05805,Roma - LUISS Libera Universita' internazionale degli studi sociali Guido Carli,Lazio,C,F,45 - 54,2
2015,05805,Roma - LUISS Libera Universita' internazionale degli studi sociali Guido Carli,Lazio,C,M,45 - 54,2
2015,05805,Roma - LUISS Libera Universita' internazionale degli studi sociali Guido Carli,Lazio,D,F,< 35,20
2015,05805,Roma - LUISS Libera Universita' internazionale degli studi sociali Guido Carli,Lazio,D,M,< 35,20
2015,05806,"Roma - Universita' degli studi del ""Foro Italico""",Lazio,A,F,>= 55,3
2015,05806,"Roma - Universita' degli studi del ""Foro Italico""",Lazio,A,M,>= 55,6
2015,05806,"Roma - Universita' degli studi del ""Foro Italico""",Lazio,A,M,45 - 54,1
2015,05806,"Roma - Universita' degli studi del ""Foro Italico""",Lazio,B,F,>= 55,4
2015,05806,"Roma - Universita' degli studi del ""Foro Italico""",Lazio,B,M,>= 55,5
2015,05806,"Roma - Universita' degli studi del ""Foro Italico""",Lazio,B,F,35 - 44,2
2015,05806,"Roma - Universita' degli studi del ""Foro Italico""",Lazio,B,M,35 - 44,4
2015,05806,"Roma - Universita' degli studi del ""Foro Italico""",Lazio,B,F,45 - 54,5
2015,05806,"Roma - Universita' degli studi del ""Foro Italico""",Lazio,B,M,45 - 54,7
2015,05806,"Roma - Universita' degli studi del ""Foro Italico""",Lazio,C,F,< 35,1
2015,05806,"Roma - Universita' degli studi del ""Foro Italico""",Lazio,C,M,>= 55,2
2015,05806,"Roma - Universita' degli studi del ""Foro Italico""",Lazio,C,F,35 - 44,6
2015,05806,"Roma - Universita' degli studi del ""Foro Italico""",Lazio,C,M,35 - 44,4
2015,05806,"Roma - Universita' degli studi del ""Foro Italico""",Lazio,C,F,45 - 54,7
2015,05806,"Roma - Universita' degli studi del ""Foro Italico""",Lazio,C,M,45 - 54,3
2015,05806,"Roma - Universita' degli studi del ""Foro Italico""",Lazio,D,F,< 35,7
2015,05806,"Roma - Universita' degli studi del ""Foro Italico""",Lazio,D,M,< 35,2
2015,05806,"Roma - Universita' degli studi del ""Foro Italico""",Lazio,D,F,35 - 44,1
2015,05806,"Roma - Universita' degli studi del ""Foro Italico""",Lazio,D,M,35 - 44,3
2015,05807,Roma - III Universita' degli studi,Lazio,A,M,>= 55,140
2015,05807,Roma - III Universita' degli studi,Lazio,A,F,>= 55,64
2015,05807,Roma - III Universita' degli studi,Lazio,A,F,35 - 44,1
2015,05807,Roma - III Universita' degli studi,Lazio,A,M,35 - 44,4
2015,05807,Roma - III Universita' degli studi,Lazio,A,M,45 - 54,37
2015,05807,Roma - III Universita' degli studi,Lazio,A,F,45 - 54,16
2015,05807,Roma - III Universita' degli studi,Lazio,B,F,>= 55,45
2015,05807,Roma - III Universita' degli studi,Lazio,B,M,>= 55,62
2015,05807,Roma - III Universita' degli studi,Lazio,B,F,35 - 44,28
2015,05807,Roma - III Universita' degli studi,Lazio,B,M,35 - 44,37
2015,05807,Roma - III Universita' degli studi,Lazio,B,F,45 - 54,59
2015,05807,Roma - III Universita' degli studi,Lazio,B,M,45 - 54,93
2015,05807,Roma - III Universita' degli studi,Lazio,C,F,< 35,6
2015,05807,Roma - III Universita' degli studi,Lazio,C,M,< 35,5
2015,05807,Roma - III Universita' degli studi,Lazio,C,F,>= 55,19
2015,05807,Roma - III Universita' degli studi,Lazio,C,M,>= 55,9
2015,05807,Roma - III Universita' degli studi,Lazio,C,M,35 - 44,74
2015,05807,Roma - III Universita' degli studi,Lazio,C,F,35 - 44,56
2015,05807,Roma - III Universita' degli studi,Lazio,C,F,45 - 54,36
2015,05807,Roma - III Universita' degli studi,Lazio,C,M,45 - 54,49
2015,05807,Roma - III Universita' degli studi,Lazio,D,F,< 35,34
2015,05807,Roma - III Universita' degli studi,Lazio,D,M,< 35,46
2015,05807,Roma - III Universita' degli studi,Lazio,D,F,>= 55,1
2015,05807,Roma - III Universita' degli studi,Lazio,D,F,35 - 44,24
2015,05807,Roma - III Universita' degli studi,Lazio,D,M,35 - 44,27
2015,05807,Roma - III Universita' degli studi,Lazio,D,F,45 - 54,3
2015,05807,Roma - III Universita' degli studi,Lazio,D,M,45 - 54,4
2015,05808,"Roma - Universita' ""Campus Bio-Medico""",Lazio,A,M,>= 55,20
2015,05808,"Roma - Universita' ""Campus Bio-Medico""",Lazio,A,F,>= 55,5
2015,05808,"Roma - Universita' ""Campus Bio-Medico""",Lazio,A,M,45 - 54,4
2015,05808,"Roma - Universita' ""Campus Bio-Medico""",Lazio,A,F,45 - 54,1
2015,05808,"Roma - Universita' ""Campus Bio-Medico""",Lazio,B,M,< 35,1
2015,05808,"Roma - Universita' ""Campus Bio-Medico""",Lazio,B,F,>= 55,2
2015,05808,"Roma - Universita' ""Campus Bio-Medico""",Lazio,B,M,>= 55,5
2015,05808,"Roma - Universita' ""Campus Bio-Medico""",Lazio,B,F,35 - 44,4
2015,05808,"Roma - Universita' ""Campus Bio-Medico""",Lazio,B,M,35 - 44,11
2015,05808,"Roma - Universita' ""Campus Bio-Medico""",Lazio,B,F,45 - 54,3
2015,05808,"Roma - Universita' ""Campus Bio-Medico""",Lazio,B,M,45 - 54,7
2015,05808,"Roma - Universita' ""Campus Bio-Medico""",Lazio,C,M,< 35,5
2015,05808,"Roma - Universita' ""Campus Bio-Medico""",Lazio,C,F,>= 55,1
2015,05808,"Roma - Universita' ""Campus Bio-Medico""",Lazio,C,F,35 - 44,6
2015,05808,"Roma - Universita' ""Campus Bio-Medico""",Lazio,C,M,35 - 44,13
